raisedAmount,supporters,timestamp
6402034.0,6105,2023-10-29 20:31:04
5812521.0,5483,2023-10-19 16:36:05
5920276.0,5591,2023-10-22 23:52:04
6642795.0,6293,2023-11-01 15:41:06
7002214.0,6594,2023-11-05 15:57:04
6488727.0,6200,2023-10-30 14:53:06
6073296.0,5722,2023-10-26 01:25:04
6764680.0,6346,2023-11-02 14:13:05
7731057.0,7321,2023-11-09 10:24:05
5744330.0,5399,2023-10-17 12:50:04
5610067.0,5250,2023-10-13 14:46:04
5938739.0,5609,2023-10-23 17:08:05
5614125.0,5255,2023-10-13 15:53:04
6109317.0,5763,2023-10-26 18:36:05
7175089.0,6817,2023-11-07 00:19:04
5696799.0,5355,2023-10-16 12:50:03
5617241.0,5262,2023-10-13 18:11:04
5509546.0,5175,2023-10-11 22:51:04
5796991.0,5461,2023-10-18 21:33:04
7258739.0,6920,2023-11-07 17:31:05
7226966.0,6873,2023-11-07 13:11:05
6089531.0,5743,2023-10-26 12:50:04
6714558.0,6318,2023-11-01 22:18:05
6069729.0,5715,2023-10-25 22:57:04
5736568.0,5389,2023-10-17 01:14:04
5659858.0,5306,2023-10-14 19:49:04
3510405.0,3151,2023-10-07 14:08:43
5656805.0,5303,2023-10-14 18:14:04
7757488.0,7362,2023-11-09 13:21:04
3781903.0,3441,2023-10-07 20:24:04
6130310.0,5784,2023-10-27 08:35:04
6076980.0,5724,2023-10-26 05:34:03
6079576.0,5728,2023-10-26 07:24:04
6841281.0,6415,2023-11-03 13:51:05
7153284.0,6789,2023-11-06 21:30:05
6103833.0,5759,2023-10-26 17:21:05
7546231.0,7117,2023-11-08 12:10:05
5812795.0,5484,2023-10-19 16:58:04
6789324.0,6363,2023-11-02 19:48:05
8042979.0,7729,2023-11-10 13:27:05
6560601.0,6286,2023-11-01 13:20:04
7076603.0,6683,2023-11-06 13:38:04
5975294.0,5644,2023-10-24 17:46:04
5760070.0,5423,2023-10-17 21:46:04
5542854.0,5194,2023-10-12 13:47:03
5659858.0,5306,2023-10-14 19:56:04
6775419.0,6354,2023-11-02 15:57:05
6253320.0,5931,2023-10-28 16:25:04
7778032.0,7385,2023-11-09 14:56:06
5151378.0,5038,2023-10-10 10:23:05
5781940.0,5447,2023-10-18 15:39:04
7220871.0,6864,2023-11-07 12:19:04
5755771.0,5414,2023-10-17 17:52:04
5859617.0,5531,2023-10-20 17:06:04
5624217.0,5272,2023-10-13 22:14:04
8664728.0,8432,2023-11-11 19:03:05
5970840.0,5635,2023-10-24 14:10:04
5891123.0,5561,2023-10-21 21:12:04
5411357.0,5060,2023-10-10 16:02:04
5890849.0,5560,2023-10-21 20:13:04
7198086.0,6835,2023-11-07 09:19:05
7211258.0,6851,2023-11-07 10:44:05
7462310.0,7052,2023-11-08 03:45:05
5858849.0,5530,2023-10-20 16:45:04
6487100.0,6199,2023-10-30 13:58:04
5657079.0,5304,2023-10-14 19:05:04
8664539.0,8432,2023-11-11 17:59:05
5745619.0,5401,2023-10-17 13:49:04
5866719.0,5538,2023-10-20 19:36:04
5980741.0,5646,2023-10-24 19:44:03
5858592.0,5528,2023-10-20 16:34:04
5870558.0,5540,2023-10-20 22:20:04
5414382.0,5063,2023-10-10 16:17:04
6867831.0,6444,2023-11-03 19:23:04
7053617.0,6659,2023-11-06 10:08:06
3810755.0,3477,2023-10-07 21:28:03
6196224.0,5868,2023-10-27 22:46:04
5142936.0,5024,2023-10-10 02:01:03
7443113.0,7036,2023-11-08 00:11:05
5917526.0,5589,2023-10-22 23:04:04
6804410.0,6379,2023-11-02 23:29:05
7586085.0,7164,2023-11-08 15:13:06
6503121.0,6225,2023-10-30 21:53:05
6502489.0,6223,2023-10-30 21:26:16
5636001.0,5284,2023-10-14 12:54:04
7570980.0,7147,2023-11-08 14:14:07
6820580.0,6395,2023-11-03 10:07:05
5541487.0,5192,2023-10-12 13:06:03
5054102.0,4902,2023-10-09 06:23:04
5934023.0,5605,2023-10-23 15:10:04
5138991.0,5020,2023-10-09 23:40:03
6113145.0,5766,2023-10-26 19:27:04
6707740.0,6313,2023-11-01 20:57:06
7744440.0,7342,2023-11-09 11:48:05
6205422.0,5878,2023-10-28 07:54:04
5659084.0,5305,2023-10-14 19:18:03
7183654.0,6824,2023-11-07 06:16:04
6029112.0,5686,2023-10-25 17:50:04
5891748.0,5564,2023-10-21 22:07:04
5677853.0,5328,2023-10-15 20:44:04
7463927.0,7053,2023-11-08 04:59:05
5744815.0,5400,2023-10-17 13:17:04
7540675.0,7115,2023-11-08 11:44:04
5874746.0,5544,2023-10-21 01:23:04
6250765.0,5928,2023-10-28 16:06:04
5879104.0,5551,2023-10-21 13:21:03
6787777.0,6361,2023-11-02 18:50:05
6121375.0,5775,2023-10-26 21:49:05
8170244.0,7911,2023-11-10 18:58:05
5816565.0,5490,2023-10-19 19:50:04
5699882.0,5358,2023-10-16 13:48:04
5804935.0,5472,2023-10-19 10:54:05
8043522.0,7731,2023-11-10 13:33:06
7182318.0,6823,2023-11-07 05:59:04
5812795.0,5484,2023-10-19 16:46:05
6891172.0,6468,2023-11-04 09:33:04
7793973.0,7406,2023-11-09 16:16:07
7463927.0,7053,2023-11-08 04:40:04
7027554.0,6627,2023-11-05 22:30:05
6885450.0,6465,2023-11-04 08:06:05
6230390.0,5906,2023-10-28 12:37:05
6646487.0,6293,2023-11-01 15:54:07
7807035.0,7419,2023-11-09 17:19:05
7178640.0,6821,2023-11-07 01:41:04
6449967.0,6153,2023-10-29 22:40:04
6004703.0,5665,2023-10-25 14:40:05
7162104.0,6804,2023-11-06 22:32:05
6076337.0,5723,2023-10-26 05:24:04
6095932.0,5751,2023-10-26 15:33:04
8664728.0,8432,2023-11-11 18:43:05
6066342.0,5713,2023-10-25 22:30:04
5831000.0,5505,2023-10-20 09:55:06
5816565.0,5490,2023-10-19 19:46:04
7604033.0,7180,2023-11-08 16:42:06
8662846.0,8431,2023-11-11 07:08:05
7657590.0,7241,2023-11-08 21:26:05
7840127.0,7467,2023-11-09 19:09:05
6892828.0,6472,2023-11-04 09:51:05
5989131.0,5653,2023-10-25 09:13:04
5805938.0,5473,2023-10-19 11:14:05
6791758.0,6365,2023-11-02 20:29:05
5650243.0,5297,2023-10-14 16:38:04
5956867.0,5623,2023-10-24 11:25:04
5606048.0,5245,2023-10-13 12:21:04
5859617.0,5531,2023-10-20 17:05:05
5668505.0,5314,2023-10-15 11:23:05
5661718.0,5306,2023-10-14 22:25:04
5760070.0,5423,2023-10-17 21:53:04
7465261.0,7056,2023-11-08 05:37:05
5414382.0,5063,2023-10-10 16:15:04
8662846.0,8431,2023-11-11 02:59:05
7463927.0,7053,2023-11-08 04:41:05
5541487.0,5192,2023-10-12 13:02:04
8242595.0,8005,2023-11-10 20:20:05
5809360.0,5480,2023-10-19 14:23:05
7013119.0,6606,2023-11-05 17:45:04
6553373.0,6275,2023-11-01 11:29:04
5671427.0,5317,2023-10-15 13:56:04
5609249.0,5249,2023-10-13 14:08:04
6503753.0,6225,2023-10-30 22:35:05
5830138.0,5504,2023-10-20 09:29:04
5696799.0,5355,2023-10-16 12:57:03
7181927.0,6823,2023-11-07 02:44:05
5109810.0,4990,2023-10-09 17:22:04
6714558.0,6318,2023-11-01 22:02:04
7667000.0,7249,2023-11-08 22:08:06
5469972.0,5123,2023-10-11 08:52:04
7626895.0,7205,2023-11-08 18:39:05
5780751.0,5446,2023-10-18 15:11:04
5944137.0,5612,2023-10-23 20:02:04
8164605.0,7905,2023-11-10 18:46:05
6199798.0,5873,2023-10-28 02:11:04
6900930.0,6482,2023-11-04 11:58:05
5142398.0,5023,2023-10-10 00:15:04
6766490.0,6347,2023-11-02 14:32:05
8665086.0,8433,2023-11-11 15:27:04
5146057.0,5030,2023-10-10 07:43:03
6867557.0,6443,2023-11-03 19:21:04
5635727.0,5284,2023-10-14 12:47:04
6076337.0,5723,2023-10-26 04:50:04
5888304.0,5556,2023-10-21 17:50:03
6515713.0,6236,2023-10-31 10:40:04
7633163.0,7213,2023-11-08 19:17:06
6161679.0,5825,2023-10-27 17:41:05
5648474.0,5295,2023-10-14 16:04:04
5815506.0,5487,2023-10-19 18:52:05
7652487.0,7233,2023-11-08 20:34:05
6080978.0,5730,2023-10-26 09:21:04
6899065.0,6478,2023-11-04 11:00:04
5974224.0,5640,2023-10-24 16:24:32
7020514.0,6617,2023-11-05 19:30:05
8662846.0,8431,2023-11-11 07:44:05
7206620.0,6845,2023-11-07 10:24:04
8663730.0,8430,2023-11-11 00:17:05
3773638.0,3431,2023-10-07 20:09:04
7835857.0,7459,2023-11-09 18:44:05
5623609.0,5271,2023-10-13 21:55:04
7005465.0,6596,2023-11-05 16:20:04
5702997.0,5361,2023-10-16 14:43:04
5815595.0,5488,2023-10-19 19:13:05
5812521.0,5483,2023-10-19 16:33:05
8170244.0,7911,2023-11-10 18:56:05
6230390.0,5906,2023-10-28 12:35:05
5719568.0,5374,2023-10-16 20:18:04
6077049.0,5724,2023-10-26 06:27:04
5971831.0,5636,2023-10-24 14:24:04
6549232.0,6274,2023-11-01 09:43:05
7744598.0,7344,2023-11-09 11:51:05
5635238.0,5283,2023-10-14 12:31:04
6875451.0,6456,2023-11-03 23:28:04
5142398.0,5023,2023-10-10 00:20:03
5812247.0,5482,2023-10-19 15:52:04
5679342.0,5332,2023-10-15 21:53:04
6096511.0,5752,2023-10-26 15:57:06
6486737.0,6198,2023-10-30 13:25:05
6975842.0,6560,2023-11-05 10:56:04
5635238.0,5283,2023-10-14 12:33:04
5624933.0,5275,2023-10-13 23:03:03
5593886.0,5232,2023-10-13 09:46:05
5536117.0,5186,2023-10-12 12:09:03
6863932.0,6440,2023-11-03 18:38:05
7272989.0,6939,2023-11-07 19:31:05
6504882.0,6226,2023-10-30 23:02:05
5542580.0,5193,2023-10-12 13:45:04
5668152.0,5313,2023-10-15 11:08:04
5779931.0,5446,2023-10-18 14:43:04
5144242.0,5027,2023-10-10 05:18:04
8662846.0,8431,2023-11-11 09:22:04
6526356.0,6251,2023-10-31 17:32:05
5879104.0,5551,2023-10-21 13:53:04
5816080.0,5489,2023-10-19 19:43:04
6254016.0,5932,2023-10-28 16:59:04
6107022.0,5761,2023-10-26 17:49:05
5809360.0,5480,2023-10-19 14:32:05
5596113.0,5237,2023-10-13 10:46:04
3731004.0,3387,2023-10-07 18:53:03
5831563.0,5506,2023-10-20 10:15:05
5957186.0,5623,2023-10-24 11:32:04
6762307.0,6344,2023-11-02 13:50:05
5148832.0,5032,2023-10-10 08:27:04
6486737.0,6198,2023-10-30 13:00:05
8665309.0,8432,2023-11-11 01:10:05
5947853.0,5618,2023-10-23 21:51:04
5567127.0,5209,2023-10-12 17:34:03
7272989.0,6939,2023-11-07 19:27:05
6975842.0,6560,2023-11-05 10:57:04
7182250.0,6823,2023-11-07 04:14:05
5656805.0,5303,2023-10-14 18:41:04
5960251.0,5627,2023-10-24 12:42:04
6483335.0,6192,2023-10-30 11:26:04
5807396.0,5475,2023-10-19 12:59:04
5407782.0,5058,2023-10-10 15:35:04
8664539.0,8432,2023-11-11 18:17:05
6439750.0,6144,2023-10-29 22:04:05
8664539.0,8432,2023-11-11 17:22:05
7720391.0,7308,2023-11-09 09:45:05
5143924.0,5026,2023-10-10 03:41:04
5879104.0,5551,2023-10-21 12:25:04
5711068.0,5367,2023-10-16 18:07:04
7230193.0,6877,2023-11-07 13:36:06
5788961.0,5455,2023-10-18 18:54:03
6161590.0,5824,2023-10-27 17:19:04
7085437.0,6694,2023-11-06 14:32:05
8665309.0,8432,2023-11-11 02:03:05
5840601.0,5513,2023-10-20 12:29:05
5743767.0,5398,2023-10-17 12:27:04
5542580.0,5193,2023-10-12 13:43:03
5659692.0,5305,2023-10-14 20:51:04
5568859.0,5212,2023-10-12 18:31:03
6881510.0,6462,2023-11-04 03:37:04
5717944.0,5373,2023-10-16 20:09:04
5817629.0,5491,2023-10-19 20:56:06
8158259.0,7888,2023-11-10 18:19:04
6557773.0,6281,2023-11-01 12:21:05
6076980.0,5724,2023-10-26 05:41:04
6502489.0,6223,2023-10-30 21:20:04
6864579.0,6441,2023-11-03 19:04:04
5729062.0,5380,2023-10-16 21:34:03
6076048.0,5723,2023-10-26 03:17:04
7668361.0,7251,2023-11-08 22:18:05
7465683.0,7056,2023-11-08 05:52:05
5661718.0,5306,2023-10-14 23:12:04
5676958.0,5327,2023-10-15 20:19:04
6162885.0,5829,2023-10-27 18:14:04
5417256.0,5066,2023-10-10 18:32:05
5610067.0,5250,2023-10-13 14:47:04
5922560.0,5596,2023-10-23 11:14:03
6264647.0,5940,2023-10-28 19:29:04
6211739.0,5882,2023-10-28 08:44:04
5161224.0,5049,2023-10-10 13:52:04
6537610.0,6265,2023-10-31 22:17:04
5142936.0,5024,2023-10-10 02:05:04
5811639.0,5482,2023-10-19 14:48:04
6645988.0,6293,2023-11-01 15:48:05
7586438.0,7164,2023-11-08 15:17:05
7729014.0,7319,2023-11-09 10:18:06
6504319.0,6225,2023-10-30 22:40:08
7033928.0,6634,2023-11-05 23:57:05
6751928.0,6336,2023-11-02 12:03:05
6881510.0,6462,2023-11-04 04:16:04
6121375.0,5775,2023-10-26 21:46:05
7190000.0,6831,2023-11-07 08:41:05
4841237.0,4644,2023-10-08 22:23:03
8665309.0,8432,2023-11-11 01:17:05
7008200.0,6599,2023-11-05 16:58:04
5812795.0,5484,2023-10-19 17:28:05
7274673.0,6942,2023-11-07 19:50:05
7619819.0,7200,2023-11-08 18:18:05
6254369.0,5933,2023-10-28 17:08:05
6380497.0,6074,2023-10-29 18:53:04
6109317.0,5763,2023-10-26 18:34:05
7810517.0,7422,2023-11-09 17:31:05
6529561.0,6255,2023-10-31 19:02:06
5508407.0,5172,2023-10-11 21:14:04
5890849.0,5560,2023-10-21 19:56:04
7851191.0,7485,2023-11-09 20:05:05
5923511.0,5597,2023-10-23 12:24:04
8664728.0,8432,2023-11-11 20:37:05
6517679.0,6243,2023-10-31 12:16:04
5776780.0,5442,2023-10-18 12:17:05
5676958.0,5327,2023-10-15 20:37:05
5569754.0,5213,2023-10-12 18:37:04
8662846.0,8431,2023-11-11 09:08:05
8662846.0,8431,2023-11-11 07:50:05
5593886.0,5232,2023-10-13 09:50:03
6881968.0,6462,2023-11-04 05:40:05
5926213.0,5599,2023-10-23 13:07:03
5049144.0,4891,2023-10-09 00:40:04
6330653.0,6010,2023-10-29 13:39:04
5921596.0,5595,2023-10-23 09:39:04
7179132.0,6821,2023-11-07 01:49:05
5540908.0,5191,2023-10-12 12:51:03
7178359.0,6821,2023-11-07 01:29:05
7296648.0,6967,2023-11-07 21:01:04
6886712.0,6465,2023-11-04 08:46:05
5780341.0,5446,2023-10-18 15:03:04
5840006.0,5513,2023-10-20 12:06:04
6900930.0,6482,2023-11-04 11:51:06
7050086.0,6653,2023-11-06 09:28:06
6558603.0,6282,2023-11-01 12:54:05
6523010.0,6248,2023-10-31 15:45:05
5142398.0,5023,2023-10-10 00:13:03
6087486.0,5737,2023-10-26 11:38:06
5144242.0,5027,2023-10-10 05:33:04
8664728.0,8432,2023-11-11 20:40:05
5972547.0,5636,2023-10-24 14:41:06
6197799.0,5870,2023-10-27 23:43:04
6876210.0,6458,2023-11-03 23:41:05
8662846.0,8431,2023-11-11 04:55:04
5866294.0,5537,2023-10-20 19:26:04
5415902.0,5063,2023-10-10 16:59:04
6881221.0,6462,2023-11-04 02:50:05
6514225.0,6236,2023-10-31 09:54:05
6755347.0,6337,2023-11-02 12:54:04
7807258.0,7419,2023-11-09 17:23:04
6707451.0,6312,2023-11-01 20:46:04
8662846.0,8431,2023-11-11 05:55:04
5145968.0,5029,2023-10-10 07:52:04
7182318.0,6823,2023-11-07 05:43:05
5888146.0,5556,2023-10-21 16:56:04
5874746.0,5544,2023-10-21 01:27:03
5704700.0,5362,2023-10-16 16:27:04
6118403.0,5771,2023-10-26 20:10:04
5812247.0,5482,2023-10-19 15:33:04
6904375.0,6483,2023-11-04 12:31:06
6514603.0,6236,2023-10-31 10:24:05
5142936.0,5024,2023-10-10 02:21:03
6281553.0,5958,2023-10-29 00:00:04
5145680.0,5030,2023-10-10 06:44:04
7247992.0,6907,2023-11-07 16:18:05
5857449.0,5527,2023-10-20 15:41:05
6885450.0,6465,2023-11-04 08:08:04
8665309.0,8432,2023-11-11 02:25:05
6500394.0,6217,2023-10-30 20:17:05
5788961.0,5455,2023-10-18 19:05:10
5142936.0,5024,2023-10-10 02:38:04
5814800.0,5485,2023-10-19 17:43:04
6154101.0,5813,2023-10-27 15:29:05
5916720.0,5589,2023-10-22 22:54:04
5788961.0,5455,2023-10-18 19:10:04
5568449.0,5212,2023-10-12 18:28:03
5607716.0,5248,2023-10-13 13:32:03
5868521.0,5539,2023-10-20 21:22:04
6163581.0,5830,2023-10-27 19:10:05
6782279.0,6358,2023-11-02 17:12:05
5888146.0,5556,2023-10-21 17:03:03
6280854.0,5958,2023-10-28 23:36:04
6086425.0,5736,2023-10-26 11:22:04
5975020.0,5643,2023-10-24 17:34:04
6516551.0,6238,2023-10-31 11:00:05
7019108.0,6614,2023-11-05 18:57:05
5928197.0,5601,2023-10-23 14:11:04
6000927.0,5663,2023-10-25 13:22:04
6558250.0,6281,2023-11-01 12:45:05
6561086.0,6287,2023-11-01 13:54:06
7181961.0,6823,2023-11-07 03:41:05
6823811.0,6397,2023-11-03 10:32:05
6490217.0,6203,2023-10-30 16:19:06
5535906.0,5186,2023-10-12 12:07:04
8663922.0,8431,2023-11-11 12:20:04
6552970.0,6276,2023-11-01 11:00:04
6095510.0,5750,2023-10-26 14:56:04
7464335.0,7053,2023-11-08 05:01:04
6060654.0,5707,2023-10-25 21:15:05
5659569.0,5306,2023-10-14 19:27:04
5142936.0,5024,2023-10-10 02:06:03
6503121.0,6225,2023-10-30 21:54:05
6158258.0,5821,2023-10-27 16:53:04
6862041.0,6437,2023-11-03 18:03:05
6563566.0,6290,2023-11-01 14:54:06
5920934.0,5594,2023-10-23 09:30:04
7854387.0,7491,2023-11-09 20:20:05
6841281.0,6415,2023-11-03 13:58:05
5572897.0,5214,2023-10-12 19:14:03
5866294.0,5537,2023-10-20 19:17:04
5941221.0,5610,2023-10-23 18:10:05
4615387.0,4352,2023-10-08 19:35:04
5671427.0,5317,2023-10-15 13:58:04
5943883.0,5612,2023-10-23 19:22:04
5981242.0,5647,2023-10-24 20:18:04
7446122.0,7038,2023-11-08 00:21:04
7497914.0,7083,2023-11-08 09:34:05
6988158.0,6571,2023-11-05 12:29:04
5992953.0,5657,2023-10-25 11:02:04
8662846.0,8431,2023-11-11 08:48:04
8662846.0,8431,2023-11-11 04:12:05
7887494.0,7542,2023-11-09 22:27:05
6199798.0,5873,2023-10-28 02:20:04
6204503.0,5877,2023-10-28 06:59:04
5888304.0,5556,2023-10-21 18:00:03
5443245.0,5095,2023-10-10 22:13:04
6893181.0,6473,2023-11-04 10:06:05
7246853.0,6906,2023-11-07 16:09:05
6021962.0,5678,2023-10-25 16:53:04
6309868.0,5990,2023-10-29 11:40:05
7874339.0,7523,2023-11-09 21:34:05
5062218.0,4916,2023-10-09 08:48:04
6784866.0,6360,2023-11-02 17:54:06
7099839.0,6717,2023-11-06 16:46:05
6122792.0,5775,2023-10-26 22:45:05
5543264.0,5194,2023-10-12 13:54:04
8101582.0,7801,2023-11-10 15:39:05
5779931.0,5446,2023-10-18 14:00:04
5736568.0,5389,2023-10-17 00:57:04
6072653.0,5721,2023-10-26 00:39:04
7136426.0,6766,2023-11-06 19:36:05
5806833.0,5474,2023-10-19 12:24:04
6911829.0,6492,2023-11-04 14:00:05
6485614.0,6196,2023-10-30 12:08:04
6202013.0,5875,2023-10-28 06:39:04
6984190.0,6568,2023-11-05 12:00:05
5989131.0,5653,2023-10-25 09:31:04
6830344.0,6407,2023-11-03 11:51:05
5884880.0,5554,2023-10-21 15:20:04
5144242.0,5027,2023-10-10 05:12:03
7063665.0,6669,2023-11-06 11:41:04
7055564.0,6659,2023-11-06 10:27:04
7456369.0,7047,2023-11-08 01:30:05
5659084.0,5305,2023-10-14 19:17:04
5140189.0,5022,2023-10-10 00:04:03
6198209.0,5870,2023-10-28 00:26:04
5817629.0,5491,2023-10-19 21:10:05
6380982.0,6075,2023-10-29 18:55:03
6520557.0,6246,2023-10-31 13:03:04
5417654.0,5067,2023-10-10 19:15:04
5574644.0,5216,2023-10-12 19:31:04
5671701.0,5318,2023-10-15 14:23:04
5785878.0,5452,2023-10-18 17:57:04
5717944.0,5373,2023-10-16 20:13:04
5972705.0,5636,2023-10-24 15:15:04
5673558.0,5320,2023-10-15 16:54:04
6113145.0,5766,2023-10-26 19:39:04
5743767.0,5398,2023-10-17 12:02:05
6080731.0,5729,2023-10-26 08:34:04
6938915.0,6529,2023-11-04 18:42:04
5622683.0,5268,2023-10-13 20:48:04
6559564.0,6283,2023-11-01 13:04:04
5871388.0,5542,2023-10-20 23:27:03
7557280.0,7125,2023-11-08 12:58:05
7566506.0,7136,2023-11-08 13:42:04
8253296.0,8020,2023-11-10 20:28:04
6499767.0,6215,2023-10-30 20:11:05
5501845.0,5166,2023-10-11 18:59:05
7053617.0,6659,2023-11-06 10:01:05
5840006.0,5513,2023-10-20 11:54:04
6766080.0,6347,2023-11-02 14:25:05
5795118.0,5460,2023-10-18 21:25:04
5576591.0,5219,2023-10-12 20:06:04
7184830.0,6824,2023-11-07 07:29:05
5950032.0,5619,2023-10-23 23:28:04
5756544.0,5416,2023-10-17 19:19:04
6921141.0,6499,2023-11-04 16:15:04
6881968.0,6462,2023-11-04 05:34:05
6896058.0,6476,2023-11-04 10:27:04
5756623.0,5417,2023-10-17 19:44:04
5975294.0,5644,2023-10-24 17:49:04
5743767.0,5398,2023-10-17 12:14:05
7089019.0,6699,2023-11-06 15:00:06
5779378.0,5444,2023-10-18 13:31:04
6502558.0,6224,2023-10-30 21:34:04
6300416.0,5976,2023-10-29 09:55:04
5143924.0,5026,2023-10-10 03:57:03
6501182.0,6219,2023-10-30 20:55:05
6864616.0,6440,2023-11-03 18:55:05
6769439.0,6348,2023-11-02 15:03:05
6921141.0,6499,2023-11-04 16:11:04
5857607.0,5527,2023-10-20 15:48:05
5676410.0,5325,2023-10-15 19:09:03
5724140.0,5377,2023-10-16 21:02:04
5594296.0,5232,2023-10-13 10:18:04
6522158.0,6247,2023-10-31 14:59:07
6086158.0,5736,2023-10-26 10:45:04
6272783.0,5948,2023-10-28 21:20:04
5789371.0,5455,2023-10-18 19:30:03
8662846.0,8431,2023-11-11 06:02:04
7205332.0,6844,2023-11-07 10:02:05
6118403.0,5771,2023-10-26 20:12:04
5567901.0,5210,2023-10-12 18:04:04
6881221.0,6462,2023-11-04 03:04:04
5598118.0,5238,2023-10-13 10:55:04
5610067.0,5250,2023-10-13 14:25:03
6198347.0,5870,2023-10-28 00:37:04
8662846.0,8431,2023-11-11 09:24:05
5654480.0,5299,2023-10-14 17:39:04
6060565.0,5707,2023-10-25 21:12:04
6198666.0,5870,2023-10-28 01:05:04
6269163.0,5946,2023-10-28 20:39:04
6071364.0,5719,2023-10-25 23:47:04
5804935.0,5472,2023-10-19 10:32:04
7640624.0,7220,2023-11-08 19:45:05
6886712.0,6465,2023-11-04 08:43:04
5622683.0,5268,2023-10-13 19:53:04
6562027.0,6288,2023-11-01 14:22:06
5779378.0,5444,2023-10-18 13:15:04
5603769.0,5243,2023-10-13 11:42:03
4706100.0,4459,2023-10-08 20:41:04
7620904.0,7201,2023-11-08 18:21:05
6887607.0,6466,2023-11-04 09:17:05
5779931.0,5446,2023-10-18 14:30:04
6535718.0,6262,2023-10-31 21:49:05
5417654.0,5067,2023-10-10 19:09:04
7053617.0,6659,2023-11-06 10:04:05
7020514.0,6617,2023-11-05 19:21:05
6094751.0,5748,2023-10-26 14:41:04
5866383.0,5537,2023-10-20 19:30:04
6871304.0,6447,2023-11-03 20:51:04
5756134.0,5416,2023-10-17 18:56:04
5917526.0,5589,2023-10-22 23:08:04
5884470.0,5554,2023-10-21 14:38:03
5568449.0,5212,2023-10-12 18:22:03
7141431.0,6776,2023-11-06 20:29:05
8594624.0,8353,2023-11-10 23:42:04
6688954.0,6304,2023-11-01 18:43:04
7224161.0,6869,2023-11-07 12:46:04
4523069.0,4255,2023-10-08 18:49:04
6489443.0,6202,2023-10-30 15:55:06
6449967.0,6153,2023-10-29 22:44:05
6089531.0,5743,2023-10-26 12:51:04
5831563.0,5506,2023-10-20 10:19:04
5584608.0,5225,2023-10-12 23:27:03
6343611.0,6027,2023-10-29 15:07:04
5863977.0,5532,2023-10-20 17:55:05
6076048.0,5723,2023-10-26 03:27:04
6521681.0,6247,2023-10-31 14:08:04
5847985.0,5517,2023-10-20 13:45:04
7267918.0,6934,2023-11-07 18:53:05
7472113.0,7066,2023-11-08 07:42:05
8662846.0,8431,2023-11-11 06:13:05
6799390.0,6374,2023-11-02 22:05:04
6683897.0,6304,2023-11-01 18:18:05
6096342.0,5751,2023-10-26 15:42:05
5724140.0,5377,2023-10-16 20:56:04
7559648.0,7127,2023-11-08 13:13:04
6119706.0,5773,2023-10-26 21:17:05
6730175.0,6322,2023-11-02 00:08:04
6072653.0,5721,2023-10-26 00:16:04
6202013.0,5875,2023-10-28 05:59:04
6787369.0,6361,2023-11-02 18:46:05
7034202.0,6635,2023-11-06 00:13:04
7162453.0,6805,2023-11-06 22:44:05
5923511.0,5597,2023-10-23 12:21:03
6080520.0,5729,2023-10-26 07:48:04
6109027.0,5762,2023-10-26 17:57:06
3644565.0,3288,2023-10-07 16:59:04
5944621.0,5612,2023-10-23 20:50:04
6522736.0,6247,2023-10-31 15:32:05
5980968.0,5646,2023-10-24 19:53:04
6929427.0,6512,2023-11-04 17:52:05
5634479.0,5281,2023-10-14 11:26:04
6830075.0,6407,2023-11-03 11:47:04
6552970.0,6276,2023-11-01 10:44:04
6803405.0,6379,2023-11-02 22:49:04
5856100.0,5526,2023-10-20 15:00:04
5888393.0,5556,2023-10-21 18:23:04
5711421.0,5368,2023-10-16 18:30:04
6514225.0,6236,2023-10-31 09:57:05
5763368.0,5425,2023-10-17 23:30:04
8662846.0,8431,2023-11-11 04:59:05
7183654.0,6824,2023-11-07 07:02:05
7744666.0,7344,2023-11-09 12:00:05
5870911.0,5542,2023-10-20 22:47:04
6200762.0,5874,2023-10-28 02:39:04
5867242.0,5538,2023-10-20 20:33:03
7816285.0,7434,2023-11-09 17:49:05
7019381.0,6619,2023-11-05 20:44:05
8665086.0,8433,2023-11-11 13:45:05
7461367.0,7051,2023-11-08 03:06:05
6134110.0,5788,2023-10-27 09:58:05
6552970.0,6276,2023-11-01 10:46:04
7024596.0,6625,2023-11-05 22:05:04
5507752.0,5171,2023-10-11 21:31:04
5865109.0,5534,2023-10-20 18:10:04
6517679.0,6243,2023-10-31 12:03:05
6200762.0,5874,2023-10-28 03:33:04
5579671.0,5222,2023-10-12 21:58:03
5945821.0,5615,2023-10-23 21:17:04
6729326.0,6321,2023-11-01 23:40:04
5698804.0,5356,2023-10-16 13:14:03
7861236.0,7507,2023-11-09 21:01:05
5772752.0,5438,2023-10-18 10:52:04
8665086.0,8433,2023-11-11 15:46:04
6232904.0,5911,2023-10-28 13:02:04
6891172.0,6468,2023-11-04 09:32:05
5417256.0,5066,2023-10-10 18:31:05
5648474.0,5295,2023-10-14 16:01:03
6392263.0,6090,2023-10-29 19:44:04
5768362.0,5435,2023-10-18 10:26:04
7882584.0,7533,2023-11-09 22:06:04
7177454.0,6819,2023-11-07 01:11:05
5714519.0,5370,2023-10-16 19:17:03
6881221.0,6462,2023-11-04 01:46:04
5706705.0,5363,2023-10-16 17:16:04
6935119.0,6520,2023-11-04 18:11:05
5656805.0,5303,2023-10-14 18:47:03
6910934.0,6491,2023-11-04 13:36:05
